Time,X_o,Y_o,Z
12072.0133333333,-411071.116143986,4772559.79418682,0.723256614602319
12081.86,-411008.84593371,4772588.03316869,0.753993461113691
12091.7066666667,-410946.576526941,4772616.27193597,0.724288162728042
12101.5533333333,-410884.3079237,4772644.51048864,0.714375204576144
12111.4,-410822.040124009,4772672.74882672,0.715615335608056
12121.2466666667,-410759.773127891,4772700.98695019,0.725293576368697
12131.0933333333,-410697.506935367,4772729.22485905,0.730683145720601
12140.94,-410635.241546459,4772757.46255331,0.710025577043803
12150.7866666667,-410572.976961188,4772785.70003297,0.727753128561857
12160.6333333333,-410510.713179578,4772813.93729802,0.718239658031869
12170.48,-410448.450201649,4772842.17434846,0.72919705742158
12180.3266666667,-410386.188027423,4772870.41118428,0.72353079257125
12190.1733333333,-410323.926656922,4772898.6478055,0.723884229085399
12200.02,-410261.666090169,4772926.8842121,0.735316949626618
12209.8666666667,-410199.406327185,4772955.12040409,0.721068508934297
12219.7133333333,-410137.147367991,4772983.35638146,0.705230247374942
12229.56,-410074.88921261,4773011.59214422,0.737474935128866
12239.4066666667,-410012.631861064,4773039.82769236,0.723428264761134
12249.2533333333,-409950.375313374,4773068.06302587,0.723955401207931
12259.1,-409888.119569562,4773096.29814477,0.725189255202985
12268.9466666667,-409825.86462965,4773124.53304904,0.71981704953464
12278.7933333333,-409763.61049366,4773152.76773869,0.701759807880756
12288.64,-409701.357161614,4773181.00221372,0.720981622247942
12298.4866666667,-409639.104633533,4773209.23647412,0.709325087916719
12308.3333333333,-409576.85290944,4773237.47051989,0.729326801635208
12318.18,-409514.601989356,4773265.70435103,0.708866414181468
12328.0266666667,-409452.351873304,4773293.93796755,0.731729777250249
12337.8733333333,-409390.102561304,4773322.17136943,0.714817520822303
12347.72,-409327.854053379,4773350.40455668,0.699208455404457
12357.5666666667,-409265.606349551,4773378.63752929,0.717150861244272
12367.4133333333,-409203.359449841,4773406.87028727,0.73084778319832
12377.26,-409141.113354272,4773435.10283061,0.722446781817995
12387.1066666667,-409078.868062865,4773463.33515932,0.707784776449156
12396.9533333333,-409016.623575642,4773491.56727338,0.721835431559655
12406.8,-408952.337926946,4773519.00806717,0.689101290609684
12416.6466666667,-408886.628401577,4773545.89670683,0.739853379310304
12426.4933333333,-408820.919681593,4773572.78515179,0.725851466580164
12436.34,-408755.211767018,4773599.67340204,0.736689293693094
12446.1866666667,-408689.504657876,4773626.56145758,0.700318259610589
12456.0333333333,-408623.798354191,4773653.44931841,0.719935367469152
12465.88,-408558.092855986,4773680.33698453,0.723548902580191
12475.7266666667,-408492.388163287,4773707.22445593,0.705893625393265
12485.5733333333,-408426.684276116,4773734.11173263,0.708709092738651
12495.42,-408360.981194497,4773760.99881461,0.692982742996748
12505.2666666667,-408295.278918455,4773787.88570187,0.7211838928081
12515.1133333333,-408229.577448014,4773814.77239442,0.699239147283196
12524.96,-408163.876783197,4773841.65889225,0.727008937210209
12534.8066666667,-408098.176924028,4773868.54519536,0.715785238529511
12544.6533333333,-408032.477870532,4773895.43130375,0.702835084756638
12554.5,-407966.779622732,4773922.31721741,0.718755771679761
12564.3466666667,-407901.082180653,4773949.20293636,0.711477378189988
12574.1933333333,-407835.385544317,4773976.08846058,0.716256307054804
12584.04,-407769.68971375,4774002.97379008,0.721387346881977
12593.8866666667,-407703.994688974,4774029.85892485,0.721587634481892
